time	IO	Ur	Fw	Cr	Cw	IOPS	read	write	mean	25th	50th	75th	99th	QPS
395	1000	1000	0	0	0	1927	990	937	3986.42	16	4199	7847	11471	3050
396	999	999	0	0	0	1929	985	944	3933.52	15	4231	7663	11807	2820
397	1000	1000	0	0	0	1973	992	981	3801.25	15	3209	7371	11463	2980
398	1002	1002	0	0	0	2047	985	1062	3551.84	14	22	7067	11015	3040
399	999	999	0	0	0	1939	990	949	3939.36	15	4399	7815	11111	2890
400	999	999	0	0	0	2000	991	1009	3706.97	15	26	7387	11295	3090
401	1000	1000	0	0	0	1907	995	912	4068.22	15	4907	7955	11551	3080
402	1003	1003	0	0	0	1989	996	993	3757.9	15	3263	7523	11095	3080
403	999	999	0	0	0	1979	985	994	3801.18	15	28	7471	11223	3120
404	992	992	0	0	0	1967	979	988	3819.4	15	30	7359	12847	2930
405	998	998	0	0	0	1937	996	941	3921.61	15	4171	7819	11127	2900
406	998	998	0	0	0	1959	979	980	3828.2	15	35	7739	11551	2960
407	1001	1001	0	0	0	1991	995	996	3764.31	16	45	7519	11015	2870
408	1000	1000	0	0	0	2098	997	1101	3421.82	15	23	7007	10671	2970
409	1000	1000	0	0	0	1901	983	918	4030.5	15	4503	7831	11871	2880
410	1000	1000	0	0	0	1973	992	981	3855.7	15	3593	7707	11479	3090
411	1000	1000	0	0	0	1932	990	942	3919.97	15	4419	7687	11135	2970
412	1003	1003	0	0	0	2019	991	1028	3639.03	15	25	7223	11247	3070
413	999	999	0	0	0	1991	981	1010	3749.26	15	27	7251	12063	2790
414	1045	781	30	136	98	1463	712	751	5485.54	14	24	8975	34975	2830
415	1004	687	0	184	133	1377	674	703	5951.04	14	25	9303	38431	3040
416	1017	692	0	176	149	1380	685	695	5949.86	14	27	9671	36831	2920
417	1014	673	0	176	165	1355	661	694	6073.27	14	23	9695	38047	2810
418	1016	689	0	176	151	1470	688	782	5461.88	14	21	8959	35999	2800
419	1044	680	0	200	164	1438	684	754	5486.43	15	24	9015	37215	2830
420	984	812	0	88	84	1744	857	887	4417.31	15	27	7859	31791	2890
421	1001	1001	0	0	0	2013	989	1024	3584.75	14	24	7107	11047	2740
422	1003	1003	0	0	0	1958	993	965	3760.17	15	3271	7255	11391	2740
423	998	998	0	0	0	1978	996	982	3710.34	15	2777	7231	11039	2770
424	1000	1000	0	0	0	1945	993	952	3820.26	15	3943	7735	11719	2860
425	999	999	0	0	0	1935	995	940	3851.85	15	4287	7399	11407	2580
426	998	998	0	0	0	1965	995	970	3681.01	15	3655	7059	11079	2550
427	1002	1002	0	0	0	1994	997	997	3596.91	15	32	7103	11047	2740
428	997	997	0	0	0	2027	996	1031	3361.89	15	26	7007	10735	2640
429	1000	1000	0	0	0	1937	993	944	3765.26	15	3183	7459	11327	2530
430	1000	1000	0	0	0	1945	997	948	3717.73	15	3921	7047	11071	2560
431	1002	1002	0	0	0	1956	998	958	3651.41	15	3359	7051	11015	2480
432	1001	1001	0	0	0	1968	991	977	3575.63	15	2957	7019	11047	2370
433	1002	1002	0	0	0	1960	992	968	3568.26	16	3051	7015	10999	2540
434	997	997	0	0	0	1935	995	940	3709.47	16	4135	7107	11015	2360
435	999	999	0	0	0	2112	996	1116	2949.16	16	25	6015	10695	2320
436	1000	1000	0	0	0	2024	999	1025	3274.29	15	27	6439	10263	2440
437	1003	1003	0	0	0	1957	995	962	3445.71	16	1843	6935	10791	2280
438	997	997	0	0	0	2005	970	1035	2869.72	16	27	5907	11271	2210
439	997	969	28	0	0	1962	985	977	3110.75	15	334	6235	10911	2240
440	996	996	0	0	0	1968	996	972	3315.01	15	2395	6587	10311	2300
441	1004	1004	0	0	0	1980	996	984	3148.38	16	339	6327	10967	2330
442	997	997	0	0	0	2068	993	1075	2727.06	15	25	5699	9919	2230
443	1005	1005	0	0	0	1995	989	1006	2542.57	16	31	5563	9991	2000
444	997	997	0	0	0	1922	992	930	2875.89	16	335	6007	10247	1960
445	951	951	0	0	0	1873	944	929	2999.2	16	357	5635	18831	2090
446	1002	1002	0	0	0	2021	993	1028	1950.14	17	32	3973	9047	2070
447	991	991	0	0	0	1950	994	956	2259.16	16	257	4839	9519	2010
448	993	993	0	0	0	1993	976	1017	1037.69	17	31	435	8215	2060
449	1017	1017	0	0	0	1970	1011	959	900.12	18	120	387	8471	2050
450	984	984	0	0	0	1942	987	955	1169.49	18	119	497	8767	1970
451	975	975	0	0	0	1919	951	968	182.67	19	40	361	520	1750
452	923	923	0	0	0	1847	929	918	178.8	18	110	356	489	1770
453	925	925	0	0	0	1817	907	910	177.73	19	39	357	523	1920
454	929	929	0	0	0	1813	918	895	178.39	19	112	355	495	1790
455	897	897	0	0	0	1744	877	867	177.05	19	111	354	488	1720
456	862	862	0	0	0	1708	865	843	179.29	18	112	356	489	1830
457	847	847	0	0	0	1724	842	882	174.49	18	32	357	496	1780
458	880	880	0	0	0	1728	888	840	181.96	19	116	358	487	1760
459	849	849	0	0	0	1664	827	837	179.83	19	40	363	497	1570
460	811	811	0	0	0	1617	795	822	180.93	19	36	359	497	1650
461	773	773	0	0	0	1572	756	816	172.05	19	33	358	491	1500
462	752	752	0	0	0	1528	772	756	184.31	20	117	364	488	1360
463	773	773	0	0	0	1500	764	736	185.92	20	119	368	507	1600
464	741	741	0	0	0	1468	743	725	182.87	21	116	367	498	1430
465	782	752	30	0	0	1456	720	736	189.48	19	38	367	524	1320
466	712	712	0	0	0	1444	733	711	185.76	18	117	370	500	1270
467	716	716	0	0	0	1417	690	727	183.71	18	35	366	581	1350
468	676	676	0	0	0	1365	665	700	176.86	18	33	356	503	1380
469	671	671	0	0	0	1355	659	696	184.24	19	33	369	506	1360
470	665	665	0	0	0	1326	665	661	179.02	19	112	356	491	1220
471	624	624	0	0	0	1289	619	670	176.64	19	35	356	497	1350
472	640	640	0	0	0	1275	632	643	175.6	19	41	355	494	1160
473	627	627	0	0	0	1249	623	626	177.35	19	42	355	487	1130
474	633	633	0	0	0	1217	619	598	183.74	19	116	356	492	1170
475	577	577	0	0	0	1194	570	624	173.42	19	34	360	481	1280
476	576	576	0	0	0	1177	572	605	177.46	20	38	363	494	1220
477	576	576	0	0	0	1178	571	607	181.02	20	43	366	501	1030
478	567	567	0	0	0	1141	563	578	180.34	20	43	362	509	1000
479	569	569	0	0	0	1145	571	574	185.64	21	58	369	517	990
480	582	582	0	0	0	1133	553	580	180.3	19	39	362	485	1140
481	513	513	0	0	0	1081	526	555	182.56	20	38	367	492	940
482	553	553	0	0	0	1091	547	544	183.75	20	114	363	523	1050
483	539	539	0	0	0	1085	539	546	184.25	21	50	366	519	970
484	553	553	0	0	0	1048	541	507	185.6	20	120	363	490	990
485	534	534	0	0	0	1051	533	518	184.59	20	117	365	506	1060
486	508	508	0	0	0	1050	493	557	178.98	20	36	366	564	940
487	535	535	0	0	0	1036	531	505	194.08	21	120	376	542	930
488	480	480	0	0	0	1006	463	543	171.15	20	36	364	506	1140
489	491	491	0	0	0	998	503	495	188.57	21	117	369	528	870
490	498	498	0	0	0	996	488	508	178.37	19	33	364	495	1020
491	517	517	0	0	0	1017	515	502	189.3	21	121	372	508	890
492	518	518	0	0	0	1034	520	514	185.44	19	117	368	514	870
493	504	504	0	0	0	984	471	513	186.7	21	39	380	535	1090
494	463	463	0	0	0	946	497	449	193.72	21	132	378	503	900
495	497	497	0	0	0	1008	491	517	185.29	20	37	377	503	900
496	515	515	0	0	0	1018	502	516	184.26	20	37	370	493	940
497	497	497	0	0	0	981	491	490	188.09	21	116	375	505	930
498	473	473	0	0	0	965	484	481	186.33	22	115	371	524	1150
499	497	497	0	0	0	985	496	489	192.38	22	117	375	508	1080
500	523	523	0	0	0	1005	505	500	190.1	20	118	374	508	1130
501	488	488	0	0	0	1034	490	544	175.36	20	31	363	512	1020
502	518	518	0	0	0	1065	529	536	181.34	20	38	368	501	990
503	529	529	0	0	0	1050	505	545	176.53	19	34	364	507	1140
504	544	517	27	0	0	1039	521	518	192.4	22	112	374	520	1140
505	548	548	0	0	0	1088	549	539	222.3	41	118	425	603	1160
506	616	616	0	0	0	1114	593	521	273.55	62	214	475	703	1140
507	549	549	0	0	0	1110	538	572	246.7	53	90	464	629	1090
508	543	543	0	0	0	1104	539	565	203.21	28	85	385	604	1220
509	557	557	0	0	0	1115	559	556	187.06	20	121	365	609	1120
510	608	608	0	0	0	1178	597	581	188.86	20	123	365	499	1280
511	611	611	0	0	0	1181	587	594	184.69	20	51	366	515	1110
512	579	579	0	0	0	1178	585	593	179.6	19	36	359	487	1310
513	607	607	0	0	0	1226	602	624	179.64	18	36	356	483	1280
514	633	633	0	0	0	1246	623	623	180.55	19	49	357	497	1410
515	613	613	0	0	0	1276	625	651	182.8	21	50	361	498	1260
516	654	654	0	0	0	1271	648	623	181.37	19	117	357	474	1430
517	603	603	0	0	0	1274	593	681	170.19	18	30	357	487	1320
518	673	673	0	0	0	1362	676	686	180.01	19	37	357	509	1270
519	668	668	0	0	0	1404	683	721	176.37	19	32	357	502	1470
520	700	700	0	0	0	1413	694	719	177.91	20	44	359	496	1440
521	727	727	0	0	0	1450	719	731	175.22	19	34	359	508	1610
522	726	726	0	0	0	1451	721	730	183.57	19	38	363	508	1560
523	734	734	0	0	0	1507	736	771	183.94	19	37	368	522	1460
524	804	804	0	0	0	1547	811	736	191.29	20	126	366	504	1530
525	805	805	0	0	0	1540	780	760	181.88	19	117	360	498	1670
526	776	776	0	0	0	1577	783	794	183.06	19	37	361	502	1670
527	826	826	0	0	0	1607	807	800	183.24	20	116	362	512	1580
528	800	800	0	0	0	1618	804	814	182.01	20	40	362	513	1680
529	834	834	0	0	0	1663	816	847	186.11	19	33	374	550	1850
530	831	831	0	0	0	1695	847	848	185.6	19	53	364	496	1810
531	903	903	0	0	0	1730	886	844	191.18	20	122	364	525	1900
532	909	909	0	0	0	1774	898	876	184.11	19	116	360	496	1810
533	951	951	0	0	0	1807	934	873	188.95	19	119	363	505	1850
534	864	864	0	0	0	1815	871	944	176.05	19	31	359	503	2000
535	933	933	0	0	0	1870	944	926	182.61	19	112	355	555	1930
536	1127	985	29	80	33	1924	960	964	221.11	19	52	365	1818	1960
537	1896	782	0	592	522	1421	709	712	3990.54	16	43	6987	35007	1920
538	1036	655	0	216	165	1308	646	662	5649.25	15	29	8975	37887	1960
539	980	656	0	168	156	1281	652	629	6008.85	16	3989	9079	36927	2140
540	1035	663	0	208	164	1335	689	646	5692.8	15	4627	8943	35967	2000
541	999	808	0	112	79	1470	782	688	5044.98	16	4299	8031	32463	2170
542	997	729	0	136	132	1619	794	825	3490.73	16	31	5967	34111	2260
543	1007	1007	0	0	0	2056	1004	1052	2123.89	16	29	4303	9919	2230
544	998	998	0	0	0	1954	997	957	3119.87	15	1200	6215	10247	2390
545	1001	1001	0	0	0	1932	993	939	3225.9	15	1864	6075	10791	2400
546	1000	1000	0	0	0	2020	989	1031	2907.75	15	29	5951	10719	2210
547	1002	1002	0	0	0	2023	1002	1021	2562.71	16	32	5991	10119	2370
548	999	999	0	0	0	2023	999	1024	3064.34	15	30	6115	10351	2480
549	1000	1000	0	0	0	2096	994	1102	2768.93	15	25	5991	10671	2380
550	1002	1002	0	0	0	1951	998	953	3537.42	15	3869	6979	10319	2390
551	1001	1001	0	0	0	2015	998	1017	3281.09	15	32	6487	10391	2430
552	996	996	0	0	0	2035	996	1039	3262.43	15	27	6767	10247	2540
553	1005	1005	0	0	0	1973	995	978	3565.16	15	3101	7015	11007	2660
554	999	999	0	0	0	2017	998	1019	3405.41	15	31	6883	10911	2580
555	999	999	0	0	0	1980	994	986	3544.31	15	2785	7007	10775	2620
556	1001	1001	0	0	0	2031	997	1034	3350.74	15	26	6963	10751	2540
557	998	998	0	0	0	1979	999	980	3623.42	16	3011	7039	10871	2680
558	1000	1000	0	0	0	1954	998	956	3677.16	16	3391	7203	10655	2600
559	999	999	0	0	0	2014	1003	1011	3526.31	15	33	7007	10727	2840
560	1002	1002	0	0	0	1947	995	952	3742.25	15	3985	7239	11287	2580
561	996	967	29	0	0	1959	966	993	3663.17	15	33	7031	11607	2860
562	1003	1003	0	0	0	2020	991	1029	3499.03	14	25	7015	11503	2890
563	997	997	0	0	0	2006	995	1011	3593.3	14	31	7035	11567	2730
564	1002	1002	0	0	0	2013	993	1020	3596.43	15	27	7039	11207	2950
565	999	999	0	0	0	1936	991	945	3870.73	15	4307	7407	12039	2740
566	1001	1001	0	0	0	1963	993	970	3803.85	15	3567	7331	11767	2850
567	947	947	0	0	0	1921	943	978	3839.38	15	30	7211	20031	2850
568	999	999	0	0	0	2059	991	1068	3422.71	15	23	7003	11135	2740
569	1002	1002	0	0	0	1976	996	980	3799.22	14	3733	7683	11135	2920
570	1001	1001	0	0	0	1962	990	972	3766.47	15	3785	7403	10871	2930
571	999	999	0	0	0	1972	990	982	3762.65	15	3137	7467	11783	3000
572	999	999	0	0	0	1934	994	940	3936.84	15	4065	7763	11319	3050
573	1000	1000	0	0	0	2075	993	1082	3449.86	15	23	7003	11207	2940
574	999	999	0	0	0	1946	999	947	3897.87	15	4287	7687	11663	2850
575	1002	1002	0	0	0	2007	995	1012	3702.65	15	27	7495	11623	3020
576	1002	1002	0	0	0	1932	995	937	3936.82	15	4483	7743	11735	2950
577	1000	1000	0	0	0	2044	991	1053	3553.69	15	24	7067	10927	3040
578	997	997	0	0	0	2060	995	1065	3540.39	15	24	7051	11447	3050
579	1002	1002	0	0	0	2001	996	1005	3730.74	15	39	7259	11015	3020
580	998	998	0	0	0	1991	999	992	3786.3	15	3519	7251	11551	2990
581	1003	1003	0	0	0	1908	997	911	4059.72	15	4771	7971	11071	3010
582	998	998	0	0	0	2052	994	1058	3538.17	15	23	7079	11431	2950
583	1001	1001	0	0	0	1900	966	934	4022.04	15	3617	7783	11999	3060
584	996	968	28	0	0	1980	995	985	3814.39	14	3417	7643	11015	2870
585	1002	1002	0	0	0	2041	996	1045	3606.5	14	24	7099	10815	2990
586	998	998	0	0	0	1933	991	942	3953.74	14	4191	7887	11543	2860
587	999	999	0	0	0	1972	990	982	3817.95	14	3309	7459	11399	2960
588	1001	1001	0	0	0	2035	994	1041	3580.28	15	24	7163	11095	2840
589	999	999	0	0	0	2078	985	1093	3460.96	14	22	6999	11255	2950
590	1001	1001	0	0	0	2049	985	1064	3539.68	15	24	7103	10911	3000
591	999	999	0	0	0	1938	992	946	3914.82	15	3999	7711	11695	2930
592	1001	1001	0	0	0	1952	986	966	3846.69	15	3991	7435	11623	2980
593	1001	1001	0	0	0	1943	993	950	3940.07	15	4023	7787	11383	2910
594	998	998	0	0	0	2022	987	1035	3585.05	16	30	7203	11343	2810
595	1002	1002	0	0	0	2089	995	1094	3419.38	15	24	6975	10863	2810
596	1000	1000	0	0	0	1988	987	1001	3707.71	15	29	7279	12567	2840
597	1001	1001	0	0	0	2080	994	1086	3337.37	15	24	6935	11015	2880
598	1000	1000	0	0	0	1970	992	978	3749.32	15	3501	7231	11423	2770
599	1000	1000	0	0	0	1956	992	964	3796.49	15	3961	7287	11279	2900
600	998	998	0	0	0	2052	993	1059	3474.66	15	25	7011	10999	2750
601	1002	1002	0	0	0	1897	995	902	4007.52	16	4771	7875	11551	2810
602	1001	1001	0	0	0	1937	984	953	3799.54	16	3479	7455	12015	2690
603	999	999	0	0	0	1953	991	962	3816.54	16	3845	7383	11519	2700
604	1000	1000	0	0	0	2020	989	1031	3504.1	15	25	7011	10823	2770
605	1002	1002	0	0	0	1902	984	918	3913.54	15	4531	7387	11975	2550
606	997	997	0	0	0	1977	994	983	3616.56	15	2729	7035	11007	2710
607	1003	1003	0	0	0	2011	989	1022	3456.39	16	27	6895	11055	2580
608	997	967	30	0	0	1959	961	998	3601.29	14	24	7011	11967	2460
609	999	999	0	0	0	1999	993	1006	3489.89	14	26	7015	10991	2670
610	999	999	0	0	0	2001	974	1027	3482.43	14	23	6899	11935	2650
611	1000	1000	0	0	0	1985	989	996	3496.14	15	37	6995	11479	2420
612	1002	1002	0	0	0	1963	990	973	3522.1	15	1665	7011	10631	2570
613	998	998	0	0	0	1960	991	969	3596.16	15	3495	7027	11039	2490
614	999	999	0	0	0	1987	995	992	3478.5	15	900	6939	11031	2440
615	1004	1004	0	0	0	1995	985	1010	3414.98	15	31	6823	10983	2300
616	1000	1000	0	0	0	1977	983	994	3335.87	15	34	6867	10927	2500
617	996	996	0	0	0	1976	994	982	3311.21	16	1620	6651	10639	2370
618	990	990	0	0	0	1980	982	998	3322.33	16	33	6579	11879	2260
619	1004	1004	0	0	0	1960	986	974	3308.31	15	360	6635	11151	2370
620	999	999	0	0	0	2035	996	1039	2798.14	16	28	5971	10223	2230
621	999	999	0	0	0	1993	987	1006	3209.37	16	29	6507	10775	2120
622	999	999	0	0	0	2051	992	1059	2625.38	16	26	5527	10031	2010
623	997	997	0	0	0	2013	986	1027	2360	17	35	4843	9807	2100
624	1004	1004	0	0	0	1974	985	989	2852.13	16	33	5727	10415	2060
625	1000	1000	0	0	0	1971	984	987	2421.55	17	40	4943	9951	2000
626	994	994	0	0	0	1940	994	946	2618.39	17	316	5635	9887	1930
627	992	992	0	0	0	2036	987	1049	474.2	19	34	366	7523	2090
628	998	998	0	0	0	2002	993	1009	184.21	19	41	365	503	2010
629	1011	1011	0	0	0	1942	995	947	1371.02	18	130	1378	9047	1920
630	960	960	0	0	0	1940	947	993	197	18	31	358	914	1800
631	964	964	0	0	0	1894	944	950	187.34	19	38	360	497	1900
632	1089	687	30	208	164	1230	631	599	5585.91	16	390	8431	35871	1780
633	1023	650	0	208	165	1268	634	634	5765.73	15	35	8815	37279	1830
634	1067	661	0	216	190	1301	656	645	5396.09	16	2939	8239	35935	1870
635	994	621	0	208	165	1243	617	626	5745.67	15	31	8535	35071	1710
636	1010	652	0	184	174	1252	647	605	5532.03	16	3781	8975	35967	1690
637	1036	638	0	232	166	1273	631	642	5358.61	16	36	8015	36831	1670
638	998	698	0	160	140	1374	686	688	4500.66	17	41	7191	32991	1510
639	1034	630	0	208	196	1231	629	602	5414	16	2935	8591	35903	1610
640	989	591	0	232	166	1213	593	620	5177.59	17	31	7975	36671	1440
641	893	714	0	80	99	1440	745	695	1669.24	18	121	386	28191	1600
642	770	770	0	0	0	1543	755	788	173.61	18	33	360	492	1620
643	720	720	0	0	0	1507	740	767	175.24	18	34	359	486	1440
644	762	762	0	0	0	1519	721	798	172.99	19	31	357	484	1510
645	687	687	0	0	0	1429	712	717	174.89	19	39	356	476	1260
646	722	722	0	0	0	1423	711	712	176.1	19	42	355	486	1450
647	703	703	0	0	0	1406	711	695	181.8	20	114	361	496	1220
648	719	719	0	0	0	1380	712	668	184.33	19	120	358	475	1400
649	668	668	0	0	0	1335	659	676	180.88	19	37	367	502	1360
650	693	693	0	0	0	1320	679	641	183.49	19	119	356	484	1240
651	614	614	0	0	0	1273	610	663	168.88	19	31	354	466	1380
652	590	590	0	0	0	1214	607	607	178.78	19	42	354	476	1310
653	641	641	0	0	0	1262	632	630	177.03	19	110	353	471	1160
654	569	569	0	0	0	1168	574	594	174.99	20	42	360	478	1100
655	588	588	0	0	0	1189	578	611	169.1	19	32	355	473	1120
656	601	601	0	0	0	1165	611	554	189.81	20	127	367	490	1270
657	601	601	0	0	0	1131	583	548	183.52	20	121	364	488	1210
658	589	589	0	0	0	1138	589	549	193.07	19	128	372	521	1200
659	550	550	0	0	0	1113	546	567	182.42	19	35	367	500	1220
660	553	553	0	0	0	1106	550	556	182.52	19	41	366	507	1090
661	568	568	0	0	0	1099	557	542	181.77	20	115	366	505	1140
662	514	514	0	0	0	1066	521	545	181.95	20	38	365	504	990
663	520	520	0	0	0	1053	505	548	176.67	20	34	360	511	1120
664	496	496	0	0	0	1022	506	516	177.72	19	36	357	488	900
665	519	519	0	0	0	1070	506	564	172.73	20	32	358	483	1050
666	513	513	0	0	0	985	502	483	184.38	20	119	362	485	920
667	506	506	0	0	0	1019	512	507	184.38	20	114	364	492	1090
668	487	487	0	0	0	996	497	499	182.77	20	51	361	496	870
669	481	481	0	0	0	968	472	496	178.71	19	36	360	497	1120
670	510	481	29	0	0	985	478	507	179.97	18	31	359	508	850
671	500	500	0	0	0	1000	508	492	183.43	19	118	368	488	1020
672	510	510	0	0	0	957	485	472	189.06	19	124	374	504	1070
673	486	486	0	0	0	980	497	483	186.42	19	124	367	506	1030
674	515	515	0	0	0	1007	508	499	186.9	19	117	363	507	860
675	521	521	0	0	0	1039	529	510	186.62	19	119	364	496	1100
676	522	522	0	0	0	988	520	468	188.31	20	125	366	498	920
677	519	519	0	0	0	1051	501	550	175.11	19	31	363	486	890
678	493	493	0	0	0	1018	502	516	174.81	19	34	356	495	1080
679	519	519	0	0	0	1002	498	504	176.11	19	38	358	482	1070
680	508	508	0	0	0	994	534	460	194.7	21	127	366	501	1100
681	550	550	0	0	0	1061	520	541	176.02	19	36	357	490	1060
682	520	520	0	0	0	1038	529	509	185.24	19	117	363	492	1110
683	521	521	0	0	0	1048	530	518	185.01	20	115	363	488	1010
684	554	554	0	0	0	1063	540	523	188.12	20	122	366	500	1140
685	528	528	0	0	0	1093	537	556	184.09	20	44	371	508	1050
686	559	559	0	0	0	1125	553	572	185.62	19	37	372	504	1240
687	565	565	0	0	0	1128	557	571	178.57	19	36	361	486	1280
688	575	575	0	0	0	1133	556	577	179.98	19	34	363	493	1110
689	557	557	0	0	0	1139	567	572	181.49	19	45	361	499	1110
690	575	575	0	0	0	1168	579	589	177.41	20	53	360	494	1150
691	558	558	0	0	0	1180	571	609	176.2	20	35	360	483	1200
692	596	596	0	0	0	1219	576	643	170.83	19	32	360	489	1270
693	587	587	0	0	0	1215	590	625	173.62	20	34	359	483	1240
694	640	640	0	0	0	1258	634	624	185.51	20	114	359	484	1300
695	615	615	0	0	0	1266	601	665	174.34	20	41	359	503	1330
696	651	651	0	0	0	1285	654	631	189.03	20	118	361	510	1320
697	687	687	0	0	0	1314	668	646	184.4	21	118	361	488	1320
698	633	633	0	0	0	1316	648	668	178.18	19	38	361	485	1280
699	698	698	0	0	0	1353	701	652	187.52	19	122	360	488	1400
700	688	688	0	0	0	1376	680	696	177.38	19	38	358	488	1410
701	666	666	0	0	0	1370	675	695	181.2	20	36	361	490	1570
702	725	725	0	0	0	1472	714	758	174.2	20	33	357	491	1650
703	748	748	0	0	0	1475	759	716	189.84	21	121	363	505	1420
704	746	746	0	0	0	1513	739	774	179.73	19	34	363	499	1610
705	730	730	0	0	0	1539	720	819	171.62	19	30	358	513	1480
706	760	760	0	0	0	1582	755	827	172.84	19	30	356	486	1710
707	767	767	0	0	0	1580	787	793	177.83	19	38	359	507	1800
708	832	832	0	0	0	1660	818	842	180.68	19	35	358	504	1720
709	866	837	29	0	0	1697	837	860	185.07	19	38	368	523	1760
710	856	856	0	0	0	1733	867	866	180.31	18	108	361	488	1740
711	893	893	0	0	0	1770	886	884	184.91	18	108	362	522	1800
712	936	936	0	0	0	1780	928	852	187.91	18	123	362	518	1990
713	930	930	0	0	0	1819	919	900	181.35	19	117	362	488	1900
714	937	937	0	0	0	1867	943	924	181.55	19	116	358	498	2040
715	986	986	0	0	0	1907	965	942	183.42	19	115	359	492	1940
716	971	971	0	0	0	1950	996	954	181.53	19	118	357	478	1910
717	1006	1006	0	0	0	1963	974	989	174.92	18	36	351	474	1940
718	1004	1004	0	0	0	1998	995	1003	177.9	18	35	352	485	2060
719	1013	1013	0	0	0	2010	1011	999	179.85	19	111	356	494	2200
720	1065	1065	0	0	0	2080	1063	1017	180.67	18	117	353	487	2220
721	1082	1082	0	0	0	2131	1083	1048	177.29	18	116	353	472	2110
722	1094	1094	0	0	0	2126	1065	1061	177.68	20	108	354	485	2150
723	1037	1037	0	0	0	2154	1033	1121	168.43	18	31	346	467	2210
724	1078	1078	0	0	0	2214	1065	1149	170.49	18	32	348	473	2200
725	1113	1113	0	0	0	2219	1119	1100	178.82	19	111	352	477	2180
726	1110	1110	0	0	0	2232	1107	1125	177.44	19	38	355	484	2260
727	1164	1164	0	0	0	2266	1153	1113	181.9	19	118	358	487	2460
728	1181	1181	0	0	0	2289	1169	1120	180.04	19	116	354	482	2290
729	1051	1051	0	0	0	1991	1016	975	3174.41	16	331	6671	10495	2570
730	998	998	0	0	0	1999	993	1006	3296.08	16	29	6747	11039	2420
731	1001	1001	0	0	0	2000	990	1010	3378.91	16	27	6683	10975	2510
732	1031	1001	30	0	0	1933	947	986	3581.41	16	31	6851	13615	2640
733	966	966	0	0	0	1874	991	883	3913.22	14	4491	7579	11247	2480
734	1001	1001	0	0	0	1952	991	961	3646.03	14	3199	7055	11303	2500
735	1001	1001	0	0	0	2064	988	1076	3163.19	14	23	6591	10847	2750
736	997	997	0	0	0	2027	992	1035	3264.2	15	27	6799	10783	2570
737	1002	1002	0	0	0	1892	987	905	3921.77	15	4527	7567	11479	2600
738	998	998	0	0	0	2024	982	1042	3428.57	14	24	6879	11039	2710
739	990	990	0	0	0	2000	973	1027	3489.87	15	23	6987	11967	2750
740	1001	1001	0	0	0	2013	991	1022	3545.77	14	26	6995	10991	2840
741	1001	1001	0	0	0	1941	989	952	3767.91	15	4011	7307	11159	2750
742	1000	1000	0	0	0	1983	991	992	3677.05	15	32	7087	11103	2820
743	1000	1000	0	0	0	2000	991	1009	3609.68	15	28	7107	11615	2780
744	999	999	0	0	0	1896	996	900	4034.79	15	4811	7927	10999	2800
745	999	999	0	0	0	2006	999	1007	3643.1	15	29	7231	11023	2760
746	1002	1002	0	0	0	2020	986	1034	3588.35	15	24	7087	11223	2790
747	1000	1000	0	0	0	1968	981	987	3696.75	15	32	7211	11735	2850
748	1001	1001	0	0	0	1964	984	980	3758.59	15	1779	7331	12063	3020
749	1001	1001	0	0	0	1928	984	944	3903.99	15	3915	7683	11991	2850
750	1000	1000	0	0	0	1903	984	919	4021.49	15	4787	7819	11791	2970
751	997	997	0	0	0	1966	989	977	3752.51	15	2995	7395	11351	3060
752	1000	1000	0	0	0	2004	984	1020	3656.47	15	27	7219	11711	2810
753	1002	1002	0	0	0	1965	984	981	3854.3	15	3881	7579	11479	3060
754	1000	1000	0	0	0	1980	987	993	3726.28	15	33	7227	11895	2890
755	998	970	28	0	0	1781	901	880	4316.45	15	3255	7995	19967	3070
756	1022	690	0	200	132	1307	666	641	6479.92	15	4651	9967	37023	2990
757	994	653	0	176	165	1322	657	665	6179.71	15	30	10007	37247	2880
758	1010	673	0	176	161	1385	661	724	5850.39	14	25	9263	38111	2900
759	1047	691	0	192	164	1347	688	659	6261.58	15	4963	9759	39263	2890
760	1014	697	0	184	133	1350	671	679	6190.04	15	33	9903	38015	3080
761	1031	701	0	184	146	1346	695	651	6216.03	15	5071	9895	36191	3010
762	1036	687	0	184	165	1401	701	700	5922.71	15	3039	9879	36063	3000
763	1014	857	0	88	69	1631	810	821	4858.81	15	31	8051	35007	2920
764	998	721	0	144	133	1438	761	677	5818.85	15	5239	9279	33375	2990
765	1019	719	0	168	132	1365	684	681	6089.27	15	3439	9767	36255	3110
766	1000	724	0	144	132	1423	720	703	5793.38	15	3597	9215	34015	2860
767	1008	870	0	72	66	1834	931	903	4211.72	15	4003	7963	16991	2920
768	1003	1003	0	0	0	2028	996	1032	3673.98	15	26	7267	11023	2950
769	999	999	0	0	0	2025	1002	1024	3659.6	15	26	7239	11071	3100
770	998	998	0	0	0	2035	991	1043	3591.19	15	26	7043	10983	2920
771	1004	1004	0	0	0	2017	997	1020	3679.65	15	27	7103	11975	3000
772	998	998	0	0	0	1981	995	986	3753.37	15	3157	7431	11239	2800
773	1001	1001	0	0	0	1945	998	947	3889.22	15	4195	7607	11231	2800
774	1000	1000	0	0	0	2006	994	1012	3654.85	15	28	7255	11479	2810
775	998	998	0	0	0	2012	996	1016	3676.89	15	30	7311	11271	2800
